compound_id,base_rdkit_smiles,avg_pic50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"InChI=1S/C27H36N6O3S/c1-20-19-28-26(30-21-10-12-24(13-11-21)36-17-16-33-14-5-6-15-33)31-25(20)29-22-8-7-9-23(18-22)32-37(34,35)27(2,3)4/h7-13,18-19,32H,5-6,14-17H2,1-4H3,(H2,28,29,30,31)",Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,6.376750709602099,14.031674802844645,-6.818018150552598,14.031674802844645,0.30337271586312253,0.3284509491244828,524.6910000000004,488.4030000000003,524.2569600120011,198,0,0.23716925188771312,-0.4922621205086082,0.4922621205086082,0.23716925188771312,1.135135135135135,1.8918918918918919,2.6216216216216215,1.9881494769414811,2732.8869901335015,57.66832572735216,53.8162747348552,18.632771315782925,32.0997070794955,27.153202314363803,10.751624856664572,6.305052519682245,8.050131820869412,3.6210414908136093,4.817835246818763,2.0552407424239334,2.5238167661352673,-3.37,109337039662580.56,6.787798266044117,11.350104594400994,7.328966820235659,270.0302688440574,15.356489660376802,18.126359854035222,4.235526234984602,15.97163043439408,0.0,0.0,9.61502934458461,13.401775505276145,4.9839785209472085,0.0,6.042418707663295,95.44406859411643,59.76466717193973,25.512752845773537,62.625218526730905,38.85165203627979,0.0,14.867866772744893,0.0,44.900440725059035,41.38431061617501,60.07569636381811,0.0,5.749511833283905,20.071609274110934,28.828360882872207,5.749511833283905,0.0,54.08225050615551,10.023291153407584,6.851892117295679,84.10000999986005,54.51224487212112,4.235526234984602,0.0,0.0,108.47999999999999,190.551707952178,8.417796984328938,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,9.967957041894417,54.207421542401946,321.0460252032585,0.0,6.310271334882291,-0.7621034133563951,-6.3035780041522695,-4.562669214967731,-12.693721565639061,-9.324964547888948,-34.0579083082506,-6.818018150552598,0.4074074074074074,37,3,9,0,1,1,2,1,3,8,3,10,11,0,1,1,4,5.2870200000000045,149.68289999999982,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"InChI=1S/C26H29N5O3S/c1-17(32)29-12-13-31-24(16-29)26(28-25(31)18-7-8-18)30-11-3-5-21-14-20(9-10-23(21)30)19-4-2-6-22(15-19)35(27,33)34/h2,4,6,9-10,14-15,18H,3,5,7-8,11-13,16H2,1H3,(H2,27,33,34)",CC(=O)N1CCn2c(C3CC3)nc(N3CCCc4cc(-c5cccc(S(N)(=O)=O)c5)ccc43)c2C1,4.6020599913279625,13.447428433260896,-5.550142264960493,13.447428433260896,0.31463344058672416,0.6017580846402297,491.61699999999973,462.3850000000003,491.19911078800084,182,0,0.23756734383706618,-0.335178254745131,0.335178254745131,0.23756734383706618,1.2285714285714286,2.085714285714286,2.8857142857142857,1.8796782681354585,2695.2543022458003,49.75411216497907,45.869061139355246,17.685557720282972,28.310083952105455,23.778257775881933,10.823893913682658,6.894017824718341,8.25239879483852,4.720362405430003,5.440394069830323,3.1445124989564737,3.5555593674646166,-3.169999999999999,5461981281255.508,6.981294807866987,8.203017665921951,4.020967389694081,245.82335501717765,14.366919109492311,8.648088654656329,5.817862777835028,15.930470882759089,0.0,0.0,4.794537184071822,18.526798741448175,0.0,0.0,18.127256122989884,66.35172891106168,57.114434916673275,34.906132384895045,53.04649934165313,27.435719935277678,0.0,14.450987899589041,5.12502323617203,56.12675225212593,17.893629099482368,59.378714938188445,0.0,11.126902983393991,10.024932967022508,11.50524905251859,0.0,0.0,41.769683981901366,34.184472607440675,0.0,85.95688950778818,47.192414429160834,2.8236841566564013,11.126902983393991,0.0,101.53,177.08674244464055,14.583092724570978,0.0,9.467009378641833,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,38.46340661708213,272.87258307981415,0.0,14.467002257390405,-0.9968904365204985,-7.61404424242846,-9.43188931193474,-10.536334847973192,-15.19758550327267,-20.929365396781144,-5.550142264960493,0.38461538461538464,35,2,8,1,2,3,2,1,3,6,1,9,6,1,0,1,6,3.521300000000002,133.8712,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"InChI=1S/C21H20ClN3O2/c1-12-20(14(3)27-24-12)16-6-9-18-19(10-16)25(13(2)21(26)23-18)11-15-4-7-17(22)8-5-15/h4-10,13H,11H2,1-3H3,(H,23,26)/t13-/m1/s1",Cc1noc(C)c1-c1ccc2c(c1)N(Cc1ccc(Cl)cc1)[C@H](C)C(=O)N2,6.356547323513813,13.576403177049823,-3.9944828278533633,13.576403177049823,0.2829828042328044,0.6962347141548078,381.8629999999997,361.7030000000001,381.1244045600006,138,0,0.24635765986455022,-0.36078423708453405,0.36078423708453405,0.24635765986455022,1.4074074074074074,2.259259259259259,3.0,2.3303130907279055,1769.6584250179062,36.30651840778636,33.03610184043683,13.792030786455284,21.072050080392867,17.068659094803362,7.499409972312635,5.084277317354948,5.462241790364175,3.3969264400124852,3.5859086765170987,2.2182015068512593,2.3126926251035655,-2.7899999999999996,3838500408.219128,5.8516328526392485,6.741662831475976,3.1901608568767568,190.62669743159947,14.732818021112202,11.778139887224087,1.4118420783282006,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,34.884859270347846,55.852254165934205,29.419771495286245,30.77628610591778,36.77388676660755,28.882892168951145,0.0,5.156663257125445,0.0,33.07042850455262,10.209723084138854,64.3371911728043,0.0,11.126902983393991,10.209723084138854,11.374772549367124,0.0,11.600939890232516,17.081735454826596,11.291396868387768,13.703784234591359,49.9139315899498,46.82002589061641,6.434475392069527,11.126902983393991,0.0,58.370000000000005,125.81647493946957,4.794537184071822,0.0,10.209723084138854,0.0,0.0,0.0,0.0,0.0,5.156663257125445,43.580289472768264,170.39717608394156,5.846488025264728,13.293420372817017,2.1320197365877203,-7.1232122230183945,-3.269558084314654,-12.312269657069969,0.0,-14.436286476430249,0.0,0.23809523809523808,27,1,5,0,1,1,2,1,3,4,1,6,6,0,0,0,4,4.959040000000004,107.13970000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C27H30N6O3/c1-15(2)26(34)29-18-10-12-32(13-18)27-30-21-9-8-19(23-16(3)31-36-17(23)4)25-24(21)33(27)22(14-35-25)20-7-5-6-11-28-20/h5-9,11,15,18,22H,10,12-14H2,1-4H3,(H,29,34)/t18-,22-/m1/s1",Cc1noc(C)c1-c1ccc2nc(N3CC[C@@H](NC(=O)C(C)C)C3)n3c2c1OC[C@@H]3c1ccccn1,7.0,13.829522126230554,-4.6159553722391955,13.829522126230554,0.03195141250944822,0.4546464816063447,486.5759999999998,456.33600000000035,486.23793882000086,186,0,0.22232853698702423,-0.48806109513214024,0.48806109513214024,0.22232853698702423,1.3888888888888888,2.3333333333333335,3.1944444444444446,1.8658763918941688,2669.4432794269906,51.00518902053563,47.40802644439134,17.408026444391336,29.3061613207825,24.603172733012464,9.655959137512507,6.958380758939078,6.958380758939078,4.845549251370234,4.845549251370234,3.3838649342640297,3.3838649342640297,-3.88,17497217101394.928,6.9047954528988305,8.653127957065177,3.609434630101823,251.2105953699911,19.46968097491225,23.85382584775664,7.161353911612106,11.855519010338,0.0,0.0,14.345615352810384,4.9839785209472085,0.0,0.0,24.9028661993801,44.246383966573916,59.94481167975016,38.917110873052835,55.21833528210985,22.88892044557052,0.0,25.00153330009959,5.893957685363079,45.81627830721138,24.452614342398657,53.5330921577026,0.0,16.876414816677897,14.946586037938904,5.948339280986494,5.749511833283905,0.0,51.16949675606054,4.794537184071822,19.597741919954437,82.99470314177812,40.908083686104575,1.4118420783282006,22.160304418626517,0.0,98.31,174.77109110821257,11.648329964922922,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,15.124620299019863,43.5700053171869,264.38894050998425,0.0,20.81553422852094,2.0810998715554225,-7.309331024889773,-11.618977884927544,-14.83321700897518,-5.730988333096505,-28.376393691504948,0.0,0.4074074074074074,36,1,9,0,2,2,1,3,4,8,1,9,9,0,1,1,6,4.035840000000003,136.17369999999994,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C22H24N6O2/c1-13(2)30-19-10-9-17-20(25-19)28(15(4)16-8-6-7-11-23-16)21(24-17)18-12-14(3)22(29)27(5)26-18/h6-13,15H,1-5H3/t15-/m0/s1",Cc1cc(-c2nc3ccc(OC(C)C)nc3n2[C@@H](C)c2ccccn2)nn(C)c1=O,6.928117992693875,13.109802731088617,-3.9491927280171355,13.109802731088617,0.010766250944822087,0.5071870772899383,404.4739999999997,380.28200000000015,404.1960740080007,154,0,0.2689285425204072,-0.4748899975409135,0.4748899975409135,0.2689285425204072,1.2,2.1333333333333333,2.933333333333333,2.410845961010072,2215.122156556753,41.85048848215638,38.49977815392748,14.499778153927476,24.051290696664303,19.745654008695546,7.745654008695545,5.402559324164652,5.402559324164652,3.523492669395415,3.523492669395415,2.3484529916525165,2.3484529916525165,-3.55,61930291423.07753,5.996610358596416,7.700199602440019,3.5605802874789543,207.4720070650568,4.736862953800049,11.210628712464722,11.471581718767656,5.879988336435371,5.559266895052008,0.0,14.345615352810384,9.665781456092393,10.082660329248245,0.0,6.042418707663295,51.57724329983589,45.31597065301062,30.12866549568007,37.63506830188534,11.16387793838399,0.0,29.2995199540792,6.975826900282246,39.50547896448235,0.0,64.03859102246382,0.0,17.398320829283758,10.296129848852058,0.0,5.879988336435371,0.0,35.37953798102919,6.975826900282246,6.851892117295679,70.72915365486746,47.22194464086635,0.0,22.682210431232374,0.0,87.72,134.28755847082437,6.165295740242042,0.0,9.24890258293654,0.0,0.0,0.0,0.0,0.0,20.050617371142664,36.26430974571512,198.67053461575287,0.0,24.354400724568734,3.5394162726436353,-8.279953992369274,-2.7841395555135633,-11.292469426528598,-5.113763736255397,-18.844024902298337,0.0,0.3181818181818182,30,0,8,0,0,0,0,4,4,8,0,8,10,0,0,0,4,3.291920000000001,114.55100000000004,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C20H16BrN3O2/c1-11-18(12(2)26-23-11)14-8-16(21)15-9-22-24-17(10-25-20(14)19(15)24)13-6-4-3-5-7-13/h3-9,17H,10H2,1-2H3",Cc1noc(C)c1-c1cc(Br)c2cnn3c2c1OCC3c1ccccc1,6.221848749616356,9.268006739732929,-3.396935232426306,9.268006739732929,0.24947851054001835,0.4640967681714165,410.27099999999996,394.14300000000026,409.04258885200045,130,0,0.15295230546351915,-0.4880539530598709,0.4880539530598709,0.15295230546351915,1.3846153846153846,2.269230769230769,3.076923076923077,2.0226846960278264,1764.7569360926889,31.643381700969833,28.536101840436828,14.122098379551533,19.08496420147552,15.07835604903538,7.871354318592732,5.17835604903538,5.971354318592731,3.747242922049082,4.341991624217096,2.6461983675740686,3.1208925223350694,-2.5999999999999996,788986496.9574791,6.233506763787721,5.706158775364898,2.1473477103506804,180.71438121300415,9.259957890773396,23.85382584775664,5.749511833283905,0.0,0.0,0.0,4.681802935145185,0.0,5.098681808301038,0.0,51.29870069339127,25.30965443395165,23.64694655901552,31.137860259062414,31.19209478949691,26.832868830030407,0.0,14.937148000571668,0.0,19.721676702941004,6.558985242916289,63.917753878046845,0.0,16.876414816677897,4.736862953800049,0.0,5.749511833283905,15.929943897949348,21.496133243487957,0.0,13.703784234591359,44.967656272493095,51.423221909600294,0.0,22.029827915475046,0.0,53.08,108.11881184236591,1.3707585561702202,0.0,9.85894373029721,4.681802935145185,0.0,0.0,0.0,0.0,26.185288963375832,29.82133623332669,142.88610721323238,3.1404141811938526,0.0,7.106566866303535,-3.5604021971761854,-1.6639631567860285,-8.232179949524651,-0.6519674876123294,-9.607908802963927,0.0,0.2,26,0,5,0,1,1,2,2,4,5,0,6,4,0,0,0,5,5.052440000000004,102.48,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C23H25N7/c1-16-26-27-23-7-6-20-22(30(16)23)13-21(19(25)8-9-24)29(20)15-18-5-2-4-17(12-18)14-28-10-3-11-28/h2,4-9,12-13,25H,3,10-11,14-15,24H2,1H3/b9-8-,25-19?",Cc1nnc2ccc3c(cc(C(=N)/C=C\N)n3Cc3cccc(CN4CCC4)c3)n12,7.0,9.392129039115645,-3.7906090561224515,9.392129039115645,0.14864158163265317,0.48782729199959074,399.50199999999967,374.30200000000013,399.2171438000007,152,0,0.18778231311165022,-0.4045347120181811,0.4045347120181811,0.18778231311165022,1.3333333333333333,2.2333333333333334,3.066666666666667,2.034830007086729,2331.4740919650335,42.24567599654179,39.630495168499706,14.630495168499706,24.803430555827717,20.448529157249602,8.106888370749727,5.681888370749726,5.681888370749726,3.893912396037273,3.893912396037273,2.6500714929560893,2.6500714929560893,-3.4499999999999997,175584458193.55957,5.616660941521696,7.421934798613364,3.1687496399939263,209.78775630166308,10.286816623517627,5.824404497999927,9.88270345575233,0.0,0.0,0.0,14.702912692185837,0.0,0.0,10.197363616602075,24.16967483065318,67.70077376869853,28.072063486504305,37.51735855072412,34.39221447072944,22.39226365877095,5.402308355073566,24.065067601505703,5.719716975726273,26.21853638725695,12.99371936863189,77.17024470494314,0.0,0.0,5.719716975726273,0.0,0.0,0.0,42.77047197290829,12.99371936863189,12.254200472369245,59.174848613316655,54.52500922870076,4.235526234984602,16.68057865600025,0.0,88.23,144.49448109532923,2.7415171123404405,0.0,9.467009378641833,4.400694606261793,0.0,0.0,0.0,0.0,15.59967197167564,31.650697358389,209.46939605542724,0.0,-0.32155325555959635,10.253813708315057,-8.130164670433379,-0.9470044314115527,-10.040909085177251,-4.731115571348985,-17.719129416478218,0.0,0.2608695652173913,30,3,7,0,1,1,1,3,4,7,2,7,8,0,1,1,5,3.0866900000000017,118.81410000000001,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C26H24F2N8O/c1-30-25(37)35-6-7-36-21(14-35)23(33-24(36)16-9-26(27,28)10-16)18-4-3-5-20-19(18)8-15(11-29)22(32-20)17-12-31-34(2)13-17/h3-5,8,12-13,16H,6-7,9-10,14H2,1-2H3,(H,30,37)",CNC(=O)N1CCn2c(C3CC(F)(F)C3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C#N)cc34)c2C1,4.6020599913279625,15.224518065237483,-5.118275344501927,15.224518065237483,0.06941182006084157,0.45541499365223326,502.5289999999998,478.3370000000003,502.2041138280008,188,0,0.3170536866463571,-0.3410488538528258,0.3410488538528258,0.3170536866463571,1.3783783783783783,2.2432432432432434,3.0,1.8700013679721854,2625.613824104829,46.87543250853871,41.74188600048198,17.741886000481983,27.287706243447627,21.80701097774078,9.85979738224082,7.288855601022577,7.288855601022577,5.073784252255684,5.073784252255684,3.5347708180569892,3.5347708180569892,-4.33,2434717995594.503,8.615834822982368,8.366879988138775,3.798618003158292,244.66783541857012,14.77682273193021,11.893625810792201,1.4118420783282006,5.922529168094576,0.0,6.031114512338072,4.681802935145185,23.54332432131588,10.360573363039524,0.0,12.08483741532659,12.08483741532659,83.34954718376413,57.28079376303202,46.51465614966475,16.93403944441913,5.261891554738487,34.52526451727085,6.975826900282246,37.55605602474831,13.47268658459819,53.597249236828084,0.0,28.583980285883186,5.309813353288376,13.575367279421462,0.0,0.0,54.641781429013314,19.969546268914137,11.33111286753076,67.24903826448234,36.5154652522827,1.4118420783282006,33.41768390517197,0.0,104.66,165.82743989589713,10.056428738810308,8.78083009534964,4.681802935145185,0.0,0.0,6.069221312792274,0.0,0.0,15.066638850195455,32.93928887024326,229.97512319868764,0.0,20.64982604596461,11.74915653806761,-8.123198089479049,-11.195065975438624,-5.880599744328392,-10.960343596726071,-19.798231710081016,0.0,0.34615384615384615,37,1,9,1,1,2,1,3,4,7,1,11,5,1,0,1,6,4.038180000000002,131.66869999999997,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"InChI=1S/C25H25ClN2O4/c1-4-27-23(29)13-22-19-12-24(30)28(2)14-21(19)18-10-9-17(31-3)11-20(18)25(32-22)15-5-7-16(26)8-6-15/h5-12,14,22,25H,4,13H2,1-3H3,(H,27,29)/t22-,25-/m1/s1",CCNC(=O)C[C@H]1O[C@H](c2ccc(Cl)cc2)c2cc(OC)ccc2-c2cn(C)c(=O)cc21,7.920818753952375,13.890628317723372,-4.658849617521908,13.890628317723372,0.4501792531495816,0.6225043488706337,452.93799999999976,427.7380000000002,452.15028496000065,166,0,0.2501565779360336,-0.4967552626000889,0.4967552626000889,0.2501565779360336,1.3125,2.15625,2.90625,2.4972698500517936,2255.6977990303553,44.461218946165616,40.405384825864594,16.16131377188305,25.373179435944373,20.728974692146053,8.659725569655325,5.786604339499241,6.164568812508468,3.9079663692392534,4.096948605743867,2.6476767978053597,2.742167916057667,-3.0899999999999994,195363932398.93527,6.953294012275915,9.184517925784032,4.2877090263111794,226.4744989668351,19.35063890867983,11.829529860233894,1.4118420783282006,5.907179729351506,5.559266895052008,0.0,9.589074368143644,0.0,0.0,0.0,29.7281960132224,53.27537291473684,49.9816708702168,38.681515173545044,48.57831051808543,17.508119619584022,0.0,9.87691300107973,6.975826900282246,25.384853072525033,13.534812143198533,86.57903674007726,0.0,16.876414816677897,15.605943202140434,0.0,5.749511833283905,11.600939890232516,24.009091520341396,16.507227038154117,0.0,74.97341289570132,59.30678205619294,6.434475392069527,11.126902983393991,0.0,69.56,160.34049921912043,12.330591480484083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6431961119057,217.74589769195165,5.947478541571502,27.520998229998046,-2.072289740838536,-9.91063523467196,-4.156889527113941,-11.676096617363827,-15.078682961353277,-11.865162828694324,-3.5935064423742435,0.28,32,1,6,0,1,1,2,1,3,5,1,7,8,0,0,0,4,4.401200000000004,124.09270000000005,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C28H35N7O3S/c1-28(2,3)39(36,37)32-21-7-6-8-23(19-21)35-14-13-24-25(35)30-27(31-26(24)38-5)29-20-9-11-22(12-10-20)34-17-15-33(4)16-18-34/h6-14,19,32H,15-18H2,1-5H3,(H,29,30,31)",COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)nc2c1ccn2-c1cccc(NS(=O)(=O)C(C)(C)C)c1,5.2876870913186345,14.18044887034905,-6.821549879297179,14.18044887034905,0.10004339473798907,0.34817544691338365,549.7010000000017,514.4210000000004,549.252208980001,206,0,0.23716925420932214,-0.4803828036732819,0.4803828036732819,0.23716925420932214,1.0256410256410255,1.8205128205128205,2.5384615384615383,1.8944825826049283,2973.3932377478504,57.90037653492104,53.76348833035516,19.579984911282885,32.72171554742365,27.350415909863763,11.396052047664488,7.073446057242744,8.81852535842991,4.447943357906344,5.644737113911497,2.744683462227051,3.2132594859383854,-3.8299999999999996,250709601455316.8,7.464586721063151,10.384268259763367,5.641905540635859,278.513067523195,24.413595416580737,0.0,8.470861377424129,21.85161877082945,0.0,0.0,4.715119613734132,8.417796984328938,9.967957041894417,0.0,6.042418707663295,75.87085291347563,71.15462967085276,46.161480856142276,61.213376448402705,44.06719069367729,0.0,19.43496642053625,0.0,25.302698805104598,54.92606079430159,60.55466357978441,0.0,11.567374611118932,19.661705651673035,23.01049810503718,5.879988336435371,0.0,72.60100395451134,10.023291153407584,0.0,65.79070870550436,60.55466357978441,2.8236841566564013,16.720787709916085,0.0,104.62,196.00808486154898,8.417796984328938,0.0,9.87691300107973,0.0,0.0,0.0,0.0,0.0,9.967957041894417,52.79557946407375,316.77102514600114,0.0,6.3364655207694405,-1.3111802865112223,-7.396240514105414,-2.758302002963423,-13.853699551896039,-1.360997381827054,-34.065376720224755,-10.445027542576135,0.35714285714285715,39,2,10,0,1,1,2,2,4,9,2,11,9,0,1,1,5,4.464700000000003,157.14719999999969,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
